ABCA4_94080154	0.275522
ABCA4_94102591	0.0487917
ABCA4_94111972	0.0282326
ABCA4_94118567	0.0517969
ABCD3_94467642	0.0917044
ABCD3_94471033	0.0950432
ABCD3_94499174	0.091113
ACADM_75748039	0.080492
ACAP3_1307688	0.0383785
ACBD6_180496551	0.0894829
ACOT11_54603080	0.0163743
ACOT7_6334193	0.0699028
ACP6_147649243	0.0132652
ACTA1_229432904	0.0823962
ACTN2_236739163	0.080495
ACTN2_236739173	0.080495
ADCY10_167810525	0.0172034
ADCY10_167818988	0.159272
ADCY10_167832737	0.0419506
ADCY10_167834283	0.00992156
ADCY10_167857159	0.020913
ADCY10_167860180	0.0958454
ADCY10_167873309	0.0321886
ADCY10_167876731	0.0407505
ADCY10_167897595	0.0184343
ADGRB2_31739729	0.0312759
ADGRL2_81937463	0.432222
ADGRL2_81950727	0.423871
ADGRL4_78919284	0.0254634
ADGRL4_78921135	0.217931
ADGRL4_78925730	0.0355666
ADGRL4_78944723	0.0929145
ADSS_244413556	0.0347221
ADSS_244430030	0.0795219
AGL_99867411	0.0806565
AGL_99870942	0.0758334
AGL_99877905	0.170238
AGO1_35890729	0.102569
AGO1_35901391	0.0877413
AGO3_35972973	0.0925438
AGO4_35824289	0.0748751
AGO4_35852558	0.194418
AGRN_1042747	0.133629
AGRN_1042930	0.133629
AGRN_1044993	0.0131012
AHCTF1_246843580	0.0235491
AHCTF1_246909485	0.0407303
AHCTF1_246917486	0.0428037
AHCYL1_110011747	0.166459
AIDA_222671984	0.0288756
AK4_65222091	0.109616
AKIRIN1_38991797	0.121928
AKNAD1_108834163	0.0398814
AKNAD1_108836618	0.0398814
AKNAD1_108846306	0.0283045
AKR1A1_45564243	0.0454299
AMPD1_114695024	0.0600799
AMPD2_109630499	0.111855
ANKRD13C_70293503	0.128118
ANKRD13C_70301365	0.0567103
ANKRD45_173625462	0.0618714
ANKRD65_1420728	0.0681981
APOBEC4_183652643	0.0721643
AQP10_154321538	0.0240432
ARHGAP29_94176589	0.0302348
ARHGAP29_94208259	0.117861
ARHGEF10L_17621746	0.0166989
ARHGEF10L_17634750	0.166489
ARHGEF10L_17639312	0.0162824
ARHGEF10L_17639453	0.0162824
ARHGEF10L_17645366	0.0550002
ARHGEF11_156968445	0.0252169
ARHGEF16_3466913	0.0128542
ARID1A_26730074	0.13379
ARID1A_26769105	0.123088
ARID4B_235176059	0.226663
ARID4B_235224284	0.0505631
ARID4B_235225322	0.111638
ARID4B_235244936	0.0682306
ARNT_150837085	0.0275087
ARNT_150842242	0.11243
ARNT_150842246	0.11243
ARV1_230990417	0.0530797
ARV1_230996929	0.00977025
ASH1L_155352134	0.0408572
ASH1L_155352138	0.0408572
ASPM_197087831	0.0265627
ASPM_197092910	0.0353839
ASPM_197123224	0.028432
ASPM_197127660	0.0457541
ASTN1_176886416	0.0836464
ASTN1_176962927	0.110382
ATG4C_62832032	0.119582
ATP1A4_160162327	0.0440318
ATP1A4_160172308	0.0284295
ATP1A4_160175690	0.0381704
ATP1A4_160185492	0.0286661
ATPAF1_46658436	0.173893
ATXN7L2_109488246	0.0694931
AXDND1_179382551	0.0425816
AXDND1_179382554	0.0425816
AXDND1_179393273	0.116579
AXDND1_179531015	0.0777785
B3GALNT2_235461268	0.0522397
B3GALNT2_235473423	0.0416517
BCAS2_114576136	0.0647244
BCL9_147617965	0.109047
BLZF1_169381793	0.0458802
BLZF1_169383586	0.038853
BPNT1_220066808	0.0473706
BRDT_91993398	0.0488411
BRDT_92001994	0.0574634
BRDT_92003029	0.0878503
BRINP2_177275179	0.178193
BRINP3_190227190	0.0215405
BRINP3_190228410	0.0215405
BROX_222730976	0.0266709
BSDC1_32379006	0.0403787
BTBD19_44812120	0.136186
BTBD8_92106205	0.0862537
BTBD8_92178240	0.0832663
BTF3L4_52060662	0.0792192
BTF3L4_52063073	0.0792192
C1orf100_244358978	0.0591851
C1orf101_244557945	0.206881
C1orf101_244582881	0.0319851
C1orf105_172448074	0.0257922
C1orf106_200899365	0.0370934
C1orf106_200899982	0.0253715
C1orf112_169824002	0.0431822
C1orf112_169845787	0.117265
C1orf115_220691600	0.01545
C1orf127_10953883	0.128499
C1orf127_10957193	0.165212
C1orf131_231228240	0.0617083
C1orf141_67134761	0.0444368
C1orf141_67134766	0.0444368
C1orf158_12748114	0.0515965
C1orf158_12759581	0.0109945
C1orf159_1086452	0.00615986
C1orf167_11771195	0.0287955
C1orf168_56790468	0.0121054
C1orf168_56790473	0.0121054
C1orf186_206098914	0.00875289
C1orf186_206101670	0.0263538
C1orf198_230840681	0.0226284
C1orf52_85253633	0.0425303
C1orf64_16005447	0.0219211
C1orf87_60039584	0.0369276
C4BPA_207128188	0.0311329
C4BPA_207144153	0.0394073
C4BPA_207144438	0.0394073
C8A_56882890	0.0177183
C8A_56910651	0.0932968
C8B_56941690	0.0340272
C8B_56946387	0.042008
C8B_56956512	0.0805832
CA14_150261957	0.0222832
CA6_8974535	0.0256692
CACHD1_64632134	0.087238
CACHD1_64642125	0.0836568
CACHD1_64648439	0.0228846
CACHD1_64660395	0.0206893
CACHD1_64672886	0.107262
CACHD1_64681658	0.0833288
CACNA1E_181720204	0.0607836
CACNA1E_181793873	0.154656
CACNA1S_201045260	0.0293992
CACNA1S_201056976	0.0391971
CACNA1S_201061799	0.0287095
CACNA1S_201075044	0.024722
CACNA1S_201092451	0.010446
CADM3_159193330	0.0607442
CAMK1G_209600704	0.0393059
CAMK1G_209612759	0.0177306
CAMSAP2_200809316	0.0766272
CAMSAP2_200842470	0.0387892
CAMSAP2_200843645	0.0387892
CAMSAP2_200854606	0.230289
CAMSAP2_200856679	0.0163534
CAMTA1_6822952	0.332943
CAP1_40066735	0.0464135
CAP1_40067405	0.0464135
CAPN2_223750286	0.0123379
CAPN2_223752556	0.0123273
CAPN8_223622900	0.0596615
CAPN9_230772012	0.0144767
CAPN9_230777272	0.0170719
CAPZA1_112651619	0.0995753
CATSPER4_26195373	0.0682007
CCDC181_169421091	0.0610608
CCDC181_169424200	0.0474774
CCDC18_93220863	0.171056
CCDC18_93220867	0.171056
CCDC18_93230530	0.0928261
CCDC18_93253034	0.138833
CCDC18_93259125	0.16844
CCDC190_162856498	0.0256574
CCDC27_3753202	0.0330539
CCDC27_3771353	0.00747654
CCDC30_42541365	0.0699051
CCDC30_42643638	0.0623072
CCDC30_42646055	0.0491937
CCDC30_42646068	0.0491937
CD101_117022717	0.116512
CD160_145730718	0.0748331
CD2_116767873	0.0212808
CD46_207758143	0.0537956
CD46_207763574	0.202949
CD55_207323830	0.131267
CD5L_157837504	0.0202615
CDC42BPA_227018929	0.0695119
CDC42BPA_227027394	0.0537899
CDC42BPA_227034268	0.0318071
CDC42BPA_227071788	0.106028
CDC42BPA_227073090	0.0417948
CDC42BPA_227121062	0.0788819
CDC42BPA_227141477	0.0347096
CDC42BPA_227198113	0.0744242
CDC42SE1_151054346	0.037196
CDC42_22074696	0.123723
CDC73_193125843	0.0565151
CDC73_193143247	0.0521328
CDC73_193250398	0.069944
CDC7_91517806	0.104066
CDCA8_37700746	0.0246907
CENPF_214619743	0.0267497
CENPF_214628059	0.0571113
CENPF_214628066	0.0571113
CENPF_214631095	0.0128905
CENPF_214651938	0.0802391
CENPS_10435217	0.0754958
CEP104_3824766	0.0228128
CEP104_3836437	0.126748
CEP170_243126959	0.0486344
CEP170_243159657	0.120402
CEP350_180000047	0.146215
CEP350_180023733	0.084107
CEP350_180029899	0.0733343
CEP350_180043671	0.039451
CEP350_180050176	0.0997275
CEP350_180090167	0.0826345
CEPT1_111177593	0.122027
CFAP45_159875077	0.0493451
CFAP45_159888192	0.0168794
CFAP57_43183589	0.032846
CFHR5_196995042	0.0489466
CFHR5_196997185	0.0181874
CFHR5_197000669	0.0665842
CHD1L_147266138	0.0979297
